date,asset_id,close,adj_close
2026-04-17,000905.SH,8214.1939,8214.1939
2026-04-20,000905.SH,8290.0224,8290.0224
2026-04-21,000905.SH,8270.3266,8270.3266
2026-04-22,000905.SH,8376.1808,8376.1808
2026-04-23,000905.SH,8295.207,8295.207
2026-04-24,000905.SH,8247.8759,8247.8759
2026-04-27,000905.SH,8299.0486,8299.0486
2026-04-28,000905.SH,8203.9614,8203.9614
2026-04-29,000905.SH,8342.4217,8342.4217
2026-04-30,000905.SH,8349.5081,8349.5081
2026-05-06,000905.SH,8588.4399,8588.4399
2026-05-07,000905.SH,8696.7989,8696.7989
2026-05-08,000905.SH,8694.1709,8694.1709
2026-05-11,000905.SH,8839.7415,8839.7415
2026-05-12,000905.SH,8785.9791,8785.9791
2026-05-13,000905.SH,8918.239,8918.239
2026-05-14,000905.SH,8670.1574,8670.1574
2026-05-15,000905.SH,8536.3444,8536.3444
2026-05-18,000905.SH,8554.2372,8554.2372
2026-05-19,000905.SH,8627.9461,8627.9461
2026-05-20,000905.SH,8656.3062,8656.3062
2026-05-21,000905.SH,8419.8373,8419.8373
2026-05-22,000905.SH,8576.9402,8576.9402
2026-05-25,000905.SH,8703.8901,8703.8901
2026-05-26,000905.SH,8658.6192,8658.6192
2026-05-27,000905.SH,8530.9802,8530.9802
2026-05-28,000905.SH,8563.2218,8563.2218
2026-05-29,000905.SH,8359.5596,8359.5596
2026-06-01,000905.SH,8274.212,8274.212
2026-06-02,000905.SH,8321.4347,8321.4347
2026-06-03,000905.SH,8362.156,8362.156
2026-06-04,000905.SH,8356.7444,8356.7444
2026-06-05,000905.SH,8251.1407,8251.1407
2026-06-08,000905.SH,7963.4529,7963.4529
2026-06-09,000905.SH,8176.1785,8176.1785
2026-06-10,000905.SH,8063.8637,8063.8637
2026-06-11,000905.SH,8035.7788,8035.7788
2026-06-12,000905.SH,8106.203,8106.203
2026-06-15,000905.SH,8406.7479,8406.7479
2026-06-16,000905.SH,8507.9799,8507.9799
2026-06-17,000905.SH,8627.0862,8627.0862
2026-06-18,000905.SH,8673.0899,8673.0899
2026-06-22,000905.SH,8868.782,8868.782
2026-06-23,000905.SH,8688.5923,8688.5923
2026-06-24,000905.SH,8842.9378,8842.9378
2026-06-25,000905.SH,8938.0113,8938.0113
2026-06-26,000905.SH,8703.5652,8703.5652
2026-06-29,000905.SH,8821.0944,8821.0944
2026-06-30,000905.SH,9031.3788,9031.3788
2026-07-01,000905.SH,9028.9326,9028.9326
2026-07-02,000905.SH,8694.1756,8694.1756
2026-07-03,000905.SH,8745.2607,8745.2607
2026-07-06,000905.SH,8651.1339,8651.1339
2026-07-07,000905.SH,8508.7885,8508.7885
2026-07-08,000905.SH,8390.0194,8390.0194
2026-07-09,000905.SH,8652.787,8652.787
2026-07-10,000905.SH,8503.9705,8503.9705
2026-07-13,000905.SH,8138.1443,8138.1443
2026-07-14,000905.SH,8275.9388,8275.9388
2026-07-15,000905.SH,8147.5786,8147.5786
2026-07-16,000905.SH,7955.6635,7955.6635
2026-07-17,000905.SH,7513.7627,7513.7627
2026-07-20,000905.SH,7411.3134,7411.3134
2026-07-21,000905.SH,7800.6085,7800.6085
2026-07-22,000905.SH,7751.6618,7751.6618
2026-07-23,000905.SH,7734.31,7734.31
2026-07-24,000905.SH,7532.7006,7532.7006
2026-07-27,000905.SH,7720.5975,7720.5975
2026-07-28,000905.SH,7443.4332,7443.4332
2026-07-29,000905.SH,7524.5075,7524.5075
2026-07-30,000905.SH,7309.5753,7309.5753
2026-07-31,000905.SH,7493.985,7493.985
2026-08-03,000905.SH,7414.5227,7414.5227
2026-08-04,000905.SH,7607.4867,7607.4867
2026-08-05,000905.SH,7809.2065,7809.2065
2026-08-06,000905.SH,7829.3615,7829.3615
2026-08-07,000905.SH,7980.1245,7980.1245
2026-08-10,000905.SH,8030.9483,8030.9483
2026-08-11,000905.SH,7967.5386,7967.5386
2026-08-12,000905.SH,8045.3099,8045.3099
2026-08-13,000905.SH,7968.3809,7968.3809
2026-08-14,000905.SH,7990.3277,7990.3277
2026-08-17,000905.SH,8184.6407,8184.6407
2026-08-18,000905.SH,8177.1762,8177.1762
2026-08-19,000905.SH,7783.4558,7783.4558
2026-08-20,000905.SH,7850.4006,7850.4006
2026-08-21,000905.SH,7854.3336,7854.3336
2026-08-24,000905.SH,7717.0851,7717.0851
2026-08-25,000905.SH,7710.9365,7710.9365
2026-08-26,000905.SH,7770.5347,7770.5347
2026-08-27,000905.SH,7946.3255,7946.3255
2026-08-28,000905.SH,7895.4511,7895.4511
2026-08-31,000905.SH,7952.0986,7952.0986
2026-09-01,000905.SH,7858.5176,7858.5176
